2025-05-02 01:01:14,914 - INFO - Epoch: 0, Iter: 0/1, NLL: 16.2073, Reg term: 0.000, Total Grad Norm: 112.161630
2025-05-02 01:02:58,446 - INFO - Epoch: 1, Iter: 0/1, NLL: 16.0863, Reg term: 0.000, Total Grad Norm: 103.288933
2025-05-02 01:03:19,022 - INFO - Epoch: 2, Iter: 0/1, NLL: 15.9702, Reg term: 0.000, Total Grad Norm: 113.142606
2025-05-02 01:03:34,551 - INFO - Epoch: 3, Iter: 0/1, NLL: 15.8575, Reg term: 0.000, Total Grad Norm: 111.272765
2025-05-02 01:03:48,788 - INFO - Epoch: 4, Iter: 0/1, NLL: 15.7472, Reg term: 0.000, Total Grad Norm: 113.915715
2025-05-02 01:04:02,917 - INFO - Epoch: 5, Iter: 0/1, NLL: 15.6390, Reg term: 0.000, Total Grad Norm: 104.741824
2025-05-02 01:06:55,986 - INFO - Epoch: 0, Iter: 0/1, NLL: 21.1639, Reg term: 0.000, Total Grad Norm: 120.722507
2025-05-02 01:10:07,647 - INFO - Epoch: 1, Iter: 0/1, NLL: 21.0195, Reg term: 0.000, Total Grad Norm: 104.668107
2025-05-02 01:10:37,650 - INFO - Epoch: 2, Iter: 0/1, NLL: 20.8724, Reg term: 0.000, Total Grad Norm: 114.880933
2025-05-02 01:11:10,935 - INFO - Epoch: 3, Iter: 0/1, NLL: 20.7239, Reg term: 0.000, Total Grad Norm: 119.108871
2025-05-02 01:11:44,121 - INFO - Epoch: 4, Iter: 0/1, NLL: 20.5723, Reg term: 0.000, Total Grad Norm: 114.301995
2025-05-02 01:12:16,539 - INFO - Epoch: 5, Iter: 0/1, NLL: 20.4186, Reg term: 0.000, Total Grad Norm: 113.615068
2025-05-02 01:12:50,174 - INFO - Epoch: 6, Iter: 0/1, NLL: 20.2621, Reg term: 0.000, Total Grad Norm: 111.789777
2025-05-02 01:13:18,204 - INFO - Epoch: 7, Iter: 0/1, NLL: 20.1038, Reg term: 0.000, Total Grad Norm: 112.178631
2025-05-02 01:13:49,843 - INFO - Epoch: 8, Iter: 0/1, NLL: 19.9420, Reg term: 0.000, Total Grad Norm: 102.506127
2025-05-02 01:14:26,661 - INFO - Epoch: 9, Iter: 0/1, NLL: 19.7776, Reg term: 0.000, Total Grad Norm: 105.739922
2025-05-02 01:15:12,401 - INFO - Epoch: 10, Iter: 0/1, NLL: 19.6095, Reg term: 0.000, Total Grad Norm: 105.348328
2025-05-02 01:15:53,722 - INFO - Epoch: 11, Iter: 0/1, NLL: 19.4392, Reg term: 0.000, Total Grad Norm: 111.566802
2025-05-02 01:16:32,722 - INFO - Epoch: 12, Iter: 0/1, NLL: 19.2656, Reg term: 0.000, Total Grad Norm: 107.768941
2025-05-02 01:17:13,755 - INFO - Epoch: 13, Iter: 0/1, NLL: 19.0882, Reg term: 0.000, Total Grad Norm: 105.881527
2025-05-02 01:17:49,030 - INFO - Epoch: 14, Iter: 0/1, NLL: 18.9071, Reg term: 0.000, Total Grad Norm: 113.704292
2025-05-02 01:18:28,135 - INFO - Epoch: 15, Iter: 0/1, NLL: 18.7222, Reg term: 0.000, Total Grad Norm: 109.495618
2025-05-02 01:19:04,293 - INFO - Epoch: 16, Iter: 0/1, NLL: 18.5322, Reg term: 0.000, Total Grad Norm: 106.478555
2025-05-02 01:19:41,607 - INFO - Epoch: 17, Iter: 0/1, NLL: 18.3404, Reg term: 0.000, Total Grad Norm: 111.763214
2025-05-02 01:20:17,355 - INFO - Epoch: 18, Iter: 0/1, NLL: 18.1439, Reg term: 0.000, Total Grad Norm: 103.334702
2025-05-02 01:20:51,630 - INFO - Epoch: 19, Iter: 0/1, NLL: 17.9455, Reg term: 0.000, Total Grad Norm: 105.319118
2025-05-02 01:21:31,277 - INFO - Epoch: 20, Iter: 0/1, NLL: 17.7446, Reg term: 0.000, Total Grad Norm: 107.953631
2025-05-02 01:24:43,217 - INFO - Epoch: 21, Iter: 0/1, NLL: 17.5426, Reg term: 0.000, Total Grad Norm: 105.494771
2025-05-02 01:25:17,656 - INFO - Epoch: 22, Iter: 0/1, NLL: 17.3392, Reg term: 0.000, Total Grad Norm: 95.975857
2025-05-02 01:25:47,722 - INFO - Epoch: 23, Iter: 0/1, NLL: 17.1359, Reg term: 0.000, Total Grad Norm: 95.507947
2025-05-02 01:26:22,949 - INFO - Epoch: 24, Iter: 0/1, NLL: 16.9340, Reg term: 0.000, Total Grad Norm: 101.698477
2025-05-02 01:26:53,867 - INFO - Epoch: 25, Iter: 0/1, NLL: 16.7335, Reg term: 0.000, Total Grad Norm: 91.768386
2025-05-02 01:27:21,443 - INFO - Epoch: 26, Iter: 0/1, NLL: 16.5336, Reg term: 0.000, Total Grad Norm: 95.378018
2025-05-02 01:27:48,500 - INFO - Epoch: 27, Iter: 0/1, NLL: 16.3383, Reg term: 0.000, Total Grad Norm: 105.220359
2025-05-02 01:28:16,638 - INFO - Epoch: 28, Iter: 0/1, NLL: 16.1459, Reg term: 0.000, Total Grad Norm: 94.709373
2025-05-02 01:28:43,576 - INFO - Epoch: 29, Iter: 0/1, NLL: 15.9592, Reg term: 0.000, Total Grad Norm: 92.504604
2025-05-02 01:29:14,586 - INFO - Epoch: 30, Iter: 0/1, NLL: 15.7759, Reg term: 0.000, Total Grad Norm: 87.487927
2025-05-02 01:29:42,497 - INFO - Epoch: 31, Iter: 0/1, NLL: 15.5997, Reg term: 0.000, Total Grad Norm: 92.601713
2025-05-02 01:30:12,254 - INFO - Epoch: 32, Iter: 0/1, NLL: 15.4297, Reg term: 0.000, Total Grad Norm: 92.313983
2025-05-02 01:30:45,081 - INFO - Epoch: 33, Iter: 0/1, NLL: 15.2665, Reg term: 0.000, Total Grad Norm: 85.816352
2025-05-02 01:31:17,169 - INFO - Epoch: 34, Iter: 0/1, NLL: 15.1116, Reg term: 0.000, Total Grad Norm: 81.925474
2025-05-02 01:31:57,806 - INFO - Epoch: 35, Iter: 0/1, NLL: 14.9639, Reg term: 0.000, Total Grad Norm: 82.077904
2025-05-02 01:32:40,652 - INFO - Epoch: 36, Iter: 0/1, NLL: 14.8260, Reg term: 0.000, Total Grad Norm: 80.716635
2025-05-02 01:33:19,199 - INFO - Epoch: 37, Iter: 0/1, NLL: 14.6951, Reg term: 0.000, Total Grad Norm: 76.602980
2025-05-02 01:33:58,806 - INFO - Epoch: 38, Iter: 0/1, NLL: 14.5721, Reg term: 0.000, Total Grad Norm: 84.646615
2025-05-02 01:34:51,565 - INFO - Epoch: 39, Iter: 0/1, NLL: 14.4564, Reg term: 0.000, Total Grad Norm: 79.217801
2025-05-02 01:35:41,709 - INFO - Epoch: 40, Iter: 0/1, NLL: 14.3476, Reg term: 0.000, Total Grad Norm: 81.799434
2025-05-02 01:40:57,250 - INFO - Epoch: 41, Iter: 0/1, NLL: 14.2450, Reg term: 0.000, Total Grad Norm: 86.913861
2025-05-02 01:41:59,930 - INFO - Epoch: 42, Iter: 0/1, NLL: 14.1491, Reg term: 0.000, Total Grad Norm: 87.426714
2025-05-02 01:42:58,131 - INFO - Epoch: 43, Iter: 0/1, NLL: 14.0598, Reg term: 0.000, Total Grad Norm: 74.657551
2025-05-02 01:43:45,531 - INFO - Epoch: 44, Iter: 0/1, NLL: 13.9762, Reg term: 0.000, Total Grad Norm: 80.342796
2025-05-02 01:44:35,624 - INFO - Epoch: 45, Iter: 0/1, NLL: 13.8978, Reg term: 0.000, Total Grad Norm: 66.756583
2025-05-02 01:45:22,454 - INFO - Epoch: 46, Iter: 0/1, NLL: 13.8250, Reg term: 0.000, Total Grad Norm: 68.558520
2025-05-02 01:46:08,668 - INFO - Epoch: 47, Iter: 0/1, NLL: 13.7570, Reg term: 0.000, Total Grad Norm: 66.261508
2025-05-02 01:46:58,221 - INFO - Epoch: 48, Iter: 0/1, NLL: 13.6932, Reg term: 0.000, Total Grad Norm: 65.213036
2025-05-02 01:47:51,695 - INFO - Epoch: 49, Iter: 0/1, NLL: 13.6336, Reg term: 0.000, Total Grad Norm: 66.648206
2025-05-02 01:48:42,558 - INFO - Epoch: 50, Iter: 0/1, NLL: 13.5772, Reg term: 0.000, Total Grad Norm: 63.749414
2025-05-02 01:49:36,798 - INFO - Epoch: 51, Iter: 0/1, NLL: 13.5240, Reg term: 0.000, Total Grad Norm: 65.073660
2025-05-02 01:50:35,762 - INFO - Epoch: 52, Iter: 0/1, NLL: 13.4735, Reg term: 0.000, Total Grad Norm: 58.647088
2025-05-02 01:51:31,829 - INFO - Epoch: 53, Iter: 0/1, NLL: 13.4251, Reg term: 0.000, Total Grad Norm: 66.492500
2025-05-02 01:52:25,412 - INFO - Epoch: 54, Iter: 0/1, NLL: 13.3791, Reg term: 0.000, Total Grad Norm: 59.810700
2025-05-02 01:53:19,048 - INFO - Epoch: 55, Iter: 0/1, NLL: 13.3355, Reg term: 0.000, Total Grad Norm: 52.756385
2025-05-02 01:54:10,727 - INFO - Epoch: 56, Iter: 0/1, NLL: 13.2941, Reg term: 0.000, Total Grad Norm: 54.949646
2025-05-02 01:55:08,543 - INFO - Epoch: 57, Iter: 0/1, NLL: 13.2544, Reg term: 0.000, Total Grad Norm: 59.500041
2025-05-02 01:56:00,792 - INFO - Epoch: 58, Iter: 0/1, NLL: 13.2156, Reg term: 0.000, Total Grad Norm: 59.568321
2025-05-02 01:56:55,954 - INFO - Epoch: 59, Iter: 0/1, NLL: 13.1780, Reg term: 0.000, Total Grad Norm: 48.719399
2025-05-02 01:57:49,358 - INFO - Epoch: 60, Iter: 0/1, NLL: 13.1421, Reg term: 0.000, Total Grad Norm: 55.938137
2025-05-02 02:04:02,843 - INFO - Epoch: 61, Iter: 0/1, NLL: 13.1071, Reg term: 0.000, Total Grad Norm: 47.951823
2025-05-02 02:05:02,823 - INFO - Epoch: 62, Iter: 0/1, NLL: 13.0735, Reg term: 0.000, Total Grad Norm: 51.691973
2025-05-02 02:05:58,888 - INFO - Epoch: 63, Iter: 0/1, NLL: 13.0410, Reg term: 0.000, Total Grad Norm: 66.520582
2025-05-02 02:06:59,315 - INFO - Epoch: 64, Iter: 0/1, NLL: 13.0093, Reg term: 0.000, Total Grad Norm: 52.114170
2025-05-02 02:07:52,879 - INFO - Epoch: 65, Iter: 0/1, NLL: 12.9782, Reg term: 0.000, Total Grad Norm: 52.689703
2025-05-02 02:08:55,953 - INFO - Epoch: 66, Iter: 0/1, NLL: 12.9478, Reg term: 0.000, Total Grad Norm: 55.578125
2025-05-02 02:09:54,985 - INFO - Epoch: 67, Iter: 0/1, NLL: 12.9185, Reg term: 0.000, Total Grad Norm: 47.987474
2025-05-02 02:10:49,547 - INFO - Epoch: 68, Iter: 0/1, NLL: 12.8893, Reg term: 0.000, Total Grad Norm: 48.778579
2025-05-02 02:11:47,569 - INFO - Epoch: 69, Iter: 0/1, NLL: 12.8608, Reg term: 0.000, Total Grad Norm: 43.989998
2025-05-02 02:12:49,500 - INFO - Epoch: 70, Iter: 0/1, NLL: 12.8330, Reg term: 0.000, Total Grad Norm: 39.186053
2025-05-02 02:13:43,423 - INFO - Epoch: 71, Iter: 0/1, NLL: 12.8059, Reg term: 0.000, Total Grad Norm: 42.962104
2025-05-02 02:14:51,608 - INFO - Epoch: 72, Iter: 0/1, NLL: 12.7794, Reg term: 0.000, Total Grad Norm: 41.395666
2025-05-02 02:15:46,420 - INFO - Epoch: 73, Iter: 0/1, NLL: 12.7537, Reg term: 0.000, Total Grad Norm: 34.567227
2025-05-02 02:16:41,366 - INFO - Epoch: 74, Iter: 0/1, NLL: 12.7283, Reg term: 0.000, Total Grad Norm: 39.910813
2025-05-02 02:17:40,374 - INFO - Epoch: 75, Iter: 0/1, NLL: 12.7028, Reg term: 0.000, Total Grad Norm: 49.000686
2025-05-02 02:18:44,359 - INFO - Epoch: 76, Iter: 0/1, NLL: 12.6779, Reg term: 0.000, Total Grad Norm: 39.771876
2025-05-02 02:20:02,786 - INFO - Epoch: 77, Iter: 0/1, NLL: 12.6532, Reg term: 0.000, Total Grad Norm: 45.005323
2025-05-02 02:21:20,550 - INFO - Epoch: 78, Iter: 0/1, NLL: 12.6289, Reg term: 0.000, Total Grad Norm: 47.788642
2025-05-02 02:22:24,615 - INFO - Epoch: 79, Iter: 0/1, NLL: 12.6051, Reg term: 0.000, Total Grad Norm: 31.424596
2025-05-02 02:23:19,330 - INFO - Epoch: 80, Iter: 0/1, NLL: 12.5816, Reg term: 0.000, Total Grad Norm: 40.907558
2025-05-02 02:29:32,177 - INFO - Epoch: 81, Iter: 0/1, NLL: 12.5584, Reg term: 0.000, Total Grad Norm: 35.379988
2025-05-02 02:30:18,670 - INFO - Epoch: 82, Iter: 0/1, NLL: 12.5355, Reg term: 0.000, Total Grad Norm: 41.588813
2025-05-02 02:31:11,188 - INFO - Epoch: 83, Iter: 0/1, NLL: 12.5136, Reg term: 0.000, Total Grad Norm: 32.028838
2025-05-02 02:31:55,853 - INFO - Epoch: 84, Iter: 0/1, NLL: 12.4922, Reg term: 0.000, Total Grad Norm: 26.061936
2025-05-02 02:32:44,864 - INFO - Epoch: 85, Iter: 0/1, NLL: 12.4706, Reg term: 0.000, Total Grad Norm: 33.763824
2025-05-02 02:33:35,474 - INFO - Epoch: 86, Iter: 0/1, NLL: 12.4501, Reg term: 0.000, Total Grad Norm: 34.772989
2025-05-02 02:34:25,836 - INFO - Epoch: 87, Iter: 0/1, NLL: 12.4300, Reg term: 0.000, Total Grad Norm: 42.994816
2025-05-02 02:35:28,919 - INFO - Epoch: 88, Iter: 0/1, NLL: 12.4094, Reg term: 0.000, Total Grad Norm: 35.319625
2025-05-02 02:36:30,548 - INFO - Epoch: 89, Iter: 0/1, NLL: 12.3896, Reg term: 0.000, Total Grad Norm: 39.482131
2025-05-02 02:37:28,924 - INFO - Epoch: 90, Iter: 0/1, NLL: 12.3699, Reg term: 0.000, Total Grad Norm: 31.580863
2025-05-02 02:38:30,300 - INFO - Epoch: 91, Iter: 0/1, NLL: 12.3503, Reg term: 0.000, Total Grad Norm: 28.975442
2025-05-02 02:39:26,771 - INFO - Epoch: 92, Iter: 0/1, NLL: 12.3309, Reg term: 0.000, Total Grad Norm: 31.541594
2025-05-02 02:40:20,116 - INFO - Epoch: 93, Iter: 0/1, NLL: 12.3116, Reg term: 0.000, Total Grad Norm: 25.504225
2025-05-02 02:41:34,368 - INFO - Epoch: 94, Iter: 0/1, NLL: 12.2929, Reg term: 0.000, Total Grad Norm: 26.183997
2025-05-02 02:42:34,574 - INFO - Epoch: 95, Iter: 0/1, NLL: 12.2739, Reg term: 0.000, Total Grad Norm: 24.269016
2025-05-02 02:43:26,481 - INFO - Epoch: 96, Iter: 0/1, NLL: 12.2557, Reg term: 0.000, Total Grad Norm: 34.030426
2025-05-02 02:44:17,445 - INFO - Epoch: 97, Iter: 0/1, NLL: 12.2378, Reg term: 0.000, Total Grad Norm: 26.918842
2025-05-02 02:45:12,881 - INFO - Epoch: 98, Iter: 0/1, NLL: 12.2203, Reg term: 0.000, Total Grad Norm: 30.258635
2025-05-02 02:46:08,874 - INFO - Epoch: 99, Iter: 0/1, NLL: 12.2025, Reg term: 0.000, Total Grad Norm: 31.964820
2025-05-02 02:47:08,003 - INFO - Epoch: 100, Iter: 0/1, NLL: 12.1853, Reg term: 0.000, Total Grad Norm: 24.515193
