2025-05-07 19:00:16,256 - INFO - Epoch: 0, Iter: 0/1, NLL: 16.5182, Reg term: 0.000, Total Grad Norm: 16.798789
2025-05-07 19:00:41,394 - INFO - Epoch: 1, Iter: 0/1, NLL: 16.4086, Reg term: 0.000, Total Grad Norm: 17.105425
2025-05-07 19:00:47,586 - INFO - Epoch: 2, Iter: 0/1, NLL: 16.2990, Reg term: 0.000, Total Grad Norm: 16.977521
2025-05-07 19:00:54,751 - INFO - Epoch: 3, Iter: 0/1, NLL: 16.1927, Reg term: 0.000, Total Grad Norm: 16.379640
2025-05-07 19:01:03,527 - INFO - Epoch: 4, Iter: 0/1, NLL: 16.0917, Reg term: 0.000, Total Grad Norm: 15.519955
2025-05-07 19:01:17,647 - INFO - Epoch: 5, Iter: 0/1, NLL: 15.9977, Reg term: 0.000, Total Grad Norm: 14.488012
2025-05-07 19:01:30,297 - INFO - Epoch: 6, Iter: 0/1, NLL: 15.9107, Reg term: 0.000, Total Grad Norm: 13.584889
2025-05-07 19:01:44,753 - INFO - Epoch: 7, Iter: 0/1, NLL: 15.8299, Reg term: 0.000, Total Grad Norm: 12.764295
2025-05-07 19:02:08,730 - INFO - Epoch: 8, Iter: 0/1, NLL: 15.7554, Reg term: 0.000, Total Grad Norm: 11.919458
2025-05-07 19:02:19,303 - INFO - Epoch: 9, Iter: 0/1, NLL: 15.6865, Reg term: 0.000, Total Grad Norm: 11.149092
2025-05-07 19:02:26,374 - INFO - Epoch: 10, Iter: 0/1, NLL: 15.6227, Reg term: 0.000, Total Grad Norm: 10.581101
2025-05-07 19:02:33,757 - INFO - Epoch: 11, Iter: 0/1, NLL: 15.5623, Reg term: 0.000, Total Grad Norm: 10.185611
2025-05-07 19:02:41,711 - INFO - Epoch: 12, Iter: 0/1, NLL: 15.5044, Reg term: 0.000, Total Grad Norm: 9.920090
2025-05-07 19:02:50,899 - INFO - Epoch: 13, Iter: 0/1, NLL: 15.4484, Reg term: 0.000, Total Grad Norm: 9.758192
2025-05-07 19:03:01,673 - INFO - Epoch: 14, Iter: 0/1, NLL: 15.3932, Reg term: 0.000, Total Grad Norm: 9.670087
2025-05-07 19:03:11,305 - INFO - Epoch: 15, Iter: 0/1, NLL: 15.3388, Reg term: 0.000, Total Grad Norm: 9.636249
2025-05-07 19:03:20,463 - INFO - Epoch: 16, Iter: 0/1, NLL: 15.2850, Reg term: 0.000, Total Grad Norm: 9.644908
2025-05-07 19:03:29,191 - INFO - Epoch: 17, Iter: 0/1, NLL: 15.2308, Reg term: 0.000, Total Grad Norm: 9.690603
2025-05-07 19:03:37,992 - INFO - Epoch: 18, Iter: 0/1, NLL: 15.1764, Reg term: 0.000, Total Grad Norm: 9.787215
2025-05-07 19:03:45,446 - INFO - Epoch: 19, Iter: 0/1, NLL: 15.1214, Reg term: 0.000, Total Grad Norm: 9.932754
2025-05-07 19:03:53,027 - INFO - Epoch: 20, Iter: 0/1, NLL: 15.0653, Reg term: 0.000, Total Grad Norm: 10.101971
2025-05-07 19:05:12,022 - INFO - Epoch: 21, Iter: 0/1, NLL: 15.0081, Reg term: 0.000, Total Grad Norm: 10.279040
2025-05-07 19:05:23,227 - INFO - Epoch: 22, Iter: 0/1, NLL: 14.9498, Reg term: 0.000, Total Grad Norm: 10.454086
2025-05-07 19:05:33,630 - INFO - Epoch: 23, Iter: 0/1, NLL: 14.8903, Reg term: 0.000, Total Grad Norm: 10.626884
2025-05-07 19:05:43,145 - INFO - Epoch: 24, Iter: 0/1, NLL: 14.8294, Reg term: 0.000, Total Grad Norm: 10.795933
2025-05-07 19:05:52,555 - INFO - Epoch: 25, Iter: 0/1, NLL: 14.7670, Reg term: 0.000, Total Grad Norm: 10.959417
2025-05-07 19:06:00,419 - INFO - Epoch: 26, Iter: 0/1, NLL: 14.7036, Reg term: 0.000, Total Grad Norm: 11.115274
2025-05-07 19:06:07,675 - INFO - Epoch: 27, Iter: 0/1, NLL: 14.6388, Reg term: 0.000, Total Grad Norm: 11.268930
2025-05-07 19:06:15,167 - INFO - Epoch: 28, Iter: 0/1, NLL: 14.5723, Reg term: 0.000, Total Grad Norm: 11.429245
2025-05-07 19:06:24,644 - INFO - Epoch: 29, Iter: 0/1, NLL: 14.5048, Reg term: 0.000, Total Grad Norm: 11.592786
2025-05-07 19:06:32,838 - INFO - Epoch: 30, Iter: 0/1, NLL: 14.4354, Reg term: 0.000, Total Grad Norm: 11.749675
2025-05-07 19:06:40,351 - INFO - Epoch: 31, Iter: 0/1, NLL: 14.3648, Reg term: 0.000, Total Grad Norm: 11.883463
2025-05-07 19:06:48,410 - INFO - Epoch: 32, Iter: 0/1, NLL: 14.2929, Reg term: 0.000, Total Grad Norm: 11.983689
