2025-05-01 22:58:48,614 - INFO - Epoch: 0, Iter: 0/1, NLL: 17.9730, Reg term: 0.000, Total Grad Norm: 338.468065
2025-05-01 23:07:46,928 - INFO - Epoch: 62, Iter: 0/1, NLL: 13.1108, Reg term: 0.000, Total Grad Norm: 144.660950
2025-05-01 23:07:49,039 - INFO - Epoch: 63, Iter: 0/1, NLL: 13.0451, Reg term: 0.000, Total Grad Norm: 143.788011
2025-05-01 23:07:51,867 - INFO - Epoch: 64, Iter: 0/1, NLL: 12.9818, Reg term: 0.000, Total Grad Norm: 139.811294
2025-05-01 23:07:54,922 - INFO - Epoch: 65, Iter: 0/1, NLL: 12.9224, Reg term: 0.000, Total Grad Norm: 114.892227
2025-05-01 23:07:57,017 - INFO - Epoch: 66, Iter: 0/1, NLL: 12.8655, Reg term: 0.000, Total Grad Norm: 162.937604
2025-05-01 23:07:59,095 - INFO - Epoch: 67, Iter: 0/1, NLL: 12.8100, Reg term: 0.000, Total Grad Norm: 119.507718
2025-05-01 23:08:01,171 - INFO - Epoch: 68, Iter: 0/1, NLL: 12.7568, Reg term: 0.000, Total Grad Norm: 141.619180
2025-05-01 23:08:03,685 - INFO - Epoch: 69, Iter: 0/1, NLL: 12.7059, Reg term: 0.000, Total Grad Norm: 97.010619
2025-05-01 23:08:06,048 - INFO - Epoch: 70, Iter: 0/1, NLL: 12.6581, Reg term: 0.000, Total Grad Norm: 136.661444
2025-05-01 23:08:11,472 - INFO - Epoch: 71, Iter: 0/1, NLL: 12.6114, Reg term: 0.000, Total Grad Norm: 121.019105
2025-05-01 23:08:13,798 - INFO - Epoch: 72, Iter: 0/1, NLL: 12.5669, Reg term: 0.000, Total Grad Norm: 162.847148
2025-05-01 23:08:15,850 - INFO - Epoch: 73, Iter: 0/1, NLL: 12.5239, Reg term: 0.000, Total Grad Norm: 119.963807
2025-05-01 23:08:19,769 - INFO - Epoch: 74, Iter: 0/1, NLL: 12.4819, Reg term: 0.000, Total Grad Norm: 102.807036
2025-05-01 23:08:22,646 - INFO - Epoch: 75, Iter: 0/1, NLL: 12.4419, Reg term: 0.000, Total Grad Norm: 146.166481
2025-05-01 23:08:24,640 - INFO - Epoch: 76, Iter: 0/1, NLL: 12.4035, Reg term: 0.000, Total Grad Norm: 153.817721
2025-05-01 23:08:27,034 - INFO - Epoch: 77, Iter: 0/1, NLL: 12.3658, Reg term: 0.000, Total Grad Norm: 104.050596
2025-05-01 23:08:30,028 - INFO - Epoch: 78, Iter: 0/1, NLL: 12.3302, Reg term: 0.000, Total Grad Norm: 116.215354
2025-05-01 23:08:33,598 - INFO - Epoch: 79, Iter: 0/1, NLL: 12.2959, Reg term: 0.000, Total Grad Norm: 109.535530
2025-05-01 23:08:37,081 - INFO - Epoch: 80, Iter: 0/1, NLL: 12.2625, Reg term: 0.000, Total Grad Norm: 86.241204
2025-05-01 23:08:55,304 - INFO - Epoch: 81, Iter: 0/1, NLL: 12.2313, Reg term: 0.000, Total Grad Norm: 101.351886
2025-05-01 23:08:57,714 - INFO - Epoch: 82, Iter: 0/1, NLL: 12.2016, Reg term: 0.000, Total Grad Norm: 126.684823
2025-05-01 23:09:00,009 - INFO - Epoch: 83, Iter: 0/1, NLL: 12.1726, Reg term: 0.000, Total Grad Norm: 116.063515
2025-05-01 23:09:02,237 - INFO - Epoch: 84, Iter: 0/1, NLL: 12.1451, Reg term: 0.000, Total Grad Norm: 105.796952
2025-05-01 23:09:04,411 - INFO - Epoch: 85, Iter: 0/1, NLL: 12.1187, Reg term: 0.000, Total Grad Norm: 130.160496
2025-05-01 23:09:06,631 - INFO - Epoch: 86, Iter: 0/1, NLL: 12.0934, Reg term: 0.000, Total Grad Norm: 102.790612
2025-05-01 23:09:08,738 - INFO - Epoch: 87, Iter: 0/1, NLL: 12.0688, Reg term: 0.000, Total Grad Norm: 78.684788
2025-05-01 23:09:11,262 - INFO - Epoch: 88, Iter: 0/1, NLL: 12.0445, Reg term: 0.000, Total Grad Norm: 77.088866
2025-05-01 23:09:13,585 - INFO - Epoch: 89, Iter: 0/1, NLL: 12.0211, Reg term: 0.000, Total Grad Norm: 115.234872
2025-05-01 23:09:18,271 - INFO - Epoch: 90, Iter: 0/1, NLL: 11.9982, Reg term: 0.000, Total Grad Norm: 59.064608
2025-05-01 23:09:22,125 - INFO - Epoch: 91, Iter: 0/1, NLL: 11.9761, Reg term: 0.000, Total Grad Norm: 51.607225
2025-05-01 23:09:26,432 - INFO - Epoch: 92, Iter: 0/1, NLL: 11.9552, Reg term: 0.000, Total Grad Norm: 43.939637
2025-05-01 23:09:29,322 - INFO - Epoch: 93, Iter: 0/1, NLL: 11.9348, Reg term: 0.000, Total Grad Norm: 94.021325
2025-05-01 23:09:31,925 - INFO - Epoch: 94, Iter: 0/1, NLL: 11.9155, Reg term: 0.000, Total Grad Norm: 118.669470
2025-05-01 23:09:39,197 - INFO - Epoch: 95, Iter: 0/1, NLL: 11.8966, Reg term: 0.000, Total Grad Norm: 43.737258
2025-05-01 23:09:41,587 - INFO - Epoch: 96, Iter: 0/1, NLL: 11.8781, Reg term: 0.000, Total Grad Norm: 99.152127
2025-05-01 23:09:44,757 - INFO - Epoch: 97, Iter: 0/1, NLL: 11.8606, Reg term: 0.000, Total Grad Norm: 95.695108
2025-05-01 23:09:47,764 - INFO - Epoch: 98, Iter: 0/1, NLL: 11.8433, Reg term: 0.000, Total Grad Norm: 77.898019
2025-05-01 23:09:50,887 - INFO - Epoch: 99, Iter: 0/1, NLL: 11.8261, Reg term: 0.000, Total Grad Norm: 86.645928
2025-05-01 23:09:53,817 - INFO - Epoch: 100, Iter: 0/1, NLL: 11.8096, Reg term: 0.000, Total Grad Norm: 79.336894
2025-05-01 23:10:23,412 - INFO - Epoch: 101, Iter: 0/1, NLL: 11.7944, Reg term: 0.000, Total Grad Norm: 93.505261
2025-05-01 23:10:26,567 - INFO - Epoch: 102, Iter: 0/1, NLL: 11.7798, Reg term: 0.000, Total Grad Norm: 54.576263
2025-05-01 23:10:30,399 - INFO - Epoch: 103, Iter: 0/1, NLL: 11.7654, Reg term: 0.000, Total Grad Norm: 53.833594
2025-05-01 23:10:33,309 - INFO - Epoch: 104, Iter: 0/1, NLL: 11.7506, Reg term: 0.000, Total Grad Norm: 87.498799
2025-05-01 23:10:37,060 - INFO - Epoch: 105, Iter: 0/1, NLL: 11.7361, Reg term: 0.000, Total Grad Norm: 67.253799
2025-05-01 23:10:42,419 - INFO - Epoch: 106, Iter: 0/1, NLL: 11.7224, Reg term: 0.000, Total Grad Norm: 57.163979
2025-05-01 23:10:46,745 - INFO - Epoch: 107, Iter: 0/1, NLL: 11.7084, Reg term: 0.000, Total Grad Norm: 72.623534
2025-05-01 23:10:53,622 - INFO - Epoch: 108, Iter: 0/1, NLL: 11.6949, Reg term: 0.000, Total Grad Norm: 56.748144
2025-05-01 23:11:00,334 - INFO - Epoch: 109, Iter: 0/1, NLL: 11.6812, Reg term: 0.000, Total Grad Norm: 73.884553
2025-05-01 23:11:05,141 - INFO - Epoch: 110, Iter: 0/1, NLL: 11.6677, Reg term: 0.000, Total Grad Norm: 97.305386
2025-05-01 23:11:09,699 - INFO - Epoch: 111, Iter: 0/1, NLL: 11.6550, Reg term: 0.000, Total Grad Norm: 94.073909
2025-05-01 23:11:16,271 - INFO - Epoch: 112, Iter: 0/1, NLL: 11.6428, Reg term: 0.000, Total Grad Norm: 49.474479
2025-05-01 23:11:23,294 - INFO - Epoch: 113, Iter: 0/1, NLL: 11.6307, Reg term: 0.000, Total Grad Norm: 39.945143
2025-05-01 23:11:29,752 - INFO - Epoch: 114, Iter: 0/1, NLL: 11.6192, Reg term: 0.000, Total Grad Norm: 55.961334
2025-05-01 23:11:35,506 - INFO - Epoch: 115, Iter: 0/1, NLL: 11.6076, Reg term: 0.000, Total Grad Norm: 62.940954
2025-05-01 23:11:40,222 - INFO - Epoch: 116, Iter: 0/1, NLL: 11.5961, Reg term: 0.000, Total Grad Norm: 91.621728
2025-05-01 23:11:46,350 - INFO - Epoch: 117, Iter: 0/1, NLL: 11.5853, Reg term: 0.000, Total Grad Norm: 67.268245
2025-05-01 23:11:52,460 - INFO - Epoch: 118, Iter: 0/1, NLL: 11.5750, Reg term: 0.000, Total Grad Norm: 51.912951
2025-05-01 23:11:57,076 - INFO - Epoch: 119, Iter: 0/1, NLL: 11.5649, Reg term: 0.000, Total Grad Norm: 60.552320
2025-05-01 23:12:04,800 - INFO - Epoch: 120, Iter: 0/1, NLL: 11.5544, Reg term: 0.000, Total Grad Norm: 74.035024
2025-05-01 23:12:39,041 - INFO - Epoch: 121, Iter: 0/1, NLL: 11.5447, Reg term: 0.000, Total Grad Norm: 82.460926
2025-05-01 23:15:37,030 - INFO - Epoch: 0, Iter: 0/1, NLL: 16.8742, Reg term: 0.000, Total Grad Norm: 265.564677
2025-05-01 23:16:38,334 - INFO - Epoch: 1, Iter: 0/1, NLL: 16.7474, Reg term: 0.000, Total Grad Norm: 271.515456
2025-05-01 23:16:45,930 - INFO - Epoch: 2, Iter: 0/1, NLL: 16.6230, Reg term: 0.000, Total Grad Norm: 267.985675
2025-05-01 23:16:52,350 - INFO - Epoch: 3, Iter: 0/1, NLL: 16.4972, Reg term: 0.000, Total Grad Norm: 245.693040
2025-05-01 23:16:58,436 - INFO - Epoch: 4, Iter: 0/1, NLL: 16.3738, Reg term: 0.000, Total Grad Norm: 278.321218
2025-05-01 23:17:05,791 - INFO - Epoch: 5, Iter: 0/1, NLL: 16.2521, Reg term: 0.000, Total Grad Norm: 236.405845
2025-05-01 23:17:15,349 - INFO - Epoch: 6, Iter: 0/1, NLL: 16.1374, Reg term: 0.000, Total Grad Norm: 251.654963
2025-05-01 23:17:22,558 - INFO - Epoch: 7, Iter: 0/1, NLL: 16.0225, Reg term: 0.000, Total Grad Norm: 248.323778
2025-05-01 23:17:29,692 - INFO - Epoch: 8, Iter: 0/1, NLL: 15.9100, Reg term: 0.000, Total Grad Norm: 229.006966
2025-05-01 23:17:35,848 - INFO - Epoch: 9, Iter: 0/1, NLL: 15.7977, Reg term: 0.000, Total Grad Norm: 228.828278
2025-05-01 23:17:42,324 - INFO - Epoch: 10, Iter: 0/1, NLL: 15.6870, Reg term: 0.000, Total Grad Norm: 267.852807
2025-05-01 23:17:50,165 - INFO - Epoch: 11, Iter: 0/1, NLL: 15.5787, Reg term: 0.000, Total Grad Norm: 232.271340
2025-05-01 23:17:57,157 - INFO - Epoch: 12, Iter: 0/1, NLL: 15.4721, Reg term: 0.000, Total Grad Norm: 243.256120
2025-05-01 23:18:03,778 - INFO - Epoch: 13, Iter: 0/1, NLL: 15.3679, Reg term: 0.000, Total Grad Norm: 260.562247
2025-05-01 23:18:14,315 - INFO - Epoch: 14, Iter: 0/1, NLL: 15.2652, Reg term: 0.000, Total Grad Norm: 221.667835
2025-05-01 23:18:23,345 - INFO - Epoch: 15, Iter: 0/1, NLL: 15.1652, Reg term: 0.000, Total Grad Norm: 194.510872
2025-05-01 23:18:31,593 - INFO - Epoch: 16, Iter: 0/1, NLL: 15.0668, Reg term: 0.000, Total Grad Norm: 224.813970
2025-05-01 23:18:42,660 - INFO - Epoch: 17, Iter: 0/1, NLL: 14.9705, Reg term: 0.000, Total Grad Norm: 212.642377
2025-05-01 23:18:50,239 - INFO - Epoch: 18, Iter: 0/1, NLL: 14.8770, Reg term: 0.000, Total Grad Norm: 207.702496
2025-05-01 23:19:00,653 - INFO - Epoch: 19, Iter: 0/1, NLL: 14.7840, Reg term: 0.000, Total Grad Norm: 202.154179
2025-05-01 23:19:09,191 - INFO - Epoch: 20, Iter: 0/1, NLL: 14.6930, Reg term: 0.000, Total Grad Norm: 233.324707
2025-05-01 23:20:08,674 - INFO - Epoch: 21, Iter: 0/1, NLL: 14.6048, Reg term: 0.000, Total Grad Norm: 214.028504
2025-05-01 23:20:15,142 - INFO - Epoch: 22, Iter: 0/1, NLL: 14.5178, Reg term: 0.000, Total Grad Norm: 220.888911
2025-05-01 23:20:21,441 - INFO - Epoch: 23, Iter: 0/1, NLL: 14.4330, Reg term: 0.000, Total Grad Norm: 218.013687
2025-05-01 23:20:29,688 - INFO - Epoch: 24, Iter: 0/1, NLL: 14.3512, Reg term: 0.000, Total Grad Norm: 225.393294
2025-05-01 23:20:37,332 - INFO - Epoch: 25, Iter: 0/1, NLL: 14.2724, Reg term: 0.000, Total Grad Norm: 185.772837
2025-05-01 23:20:46,399 - INFO - Epoch: 26, Iter: 0/1, NLL: 14.1981, Reg term: 0.000, Total Grad Norm: 201.969969
2025-05-01 23:20:56,306 - INFO - Epoch: 27, Iter: 0/1, NLL: 14.1283, Reg term: 0.000, Total Grad Norm: 177.227876
2025-05-01 23:21:05,114 - INFO - Epoch: 28, Iter: 0/1, NLL: 14.0605, Reg term: 0.000, Total Grad Norm: 205.922019
2025-05-01 23:21:13,223 - INFO - Epoch: 29, Iter: 0/1, NLL: 13.9965, Reg term: 0.000, Total Grad Norm: 209.897548
2025-05-01 23:21:29,050 - INFO - Epoch: 30, Iter: 0/1, NLL: 13.9347, Reg term: 0.000, Total Grad Norm: 181.469847
2025-05-01 23:21:39,141 - INFO - Epoch: 31, Iter: 0/1, NLL: 13.8757, Reg term: 0.000, Total Grad Norm: 178.806865
2025-05-01 23:21:49,665 - INFO - Epoch: 32, Iter: 0/1, NLL: 13.8206, Reg term: 0.000, Total Grad Norm: 144.001795
2025-05-01 23:21:57,615 - INFO - Epoch: 33, Iter: 0/1, NLL: 13.7685, Reg term: 0.000, Total Grad Norm: 201.569868
2025-05-01 23:22:05,308 - INFO - Epoch: 34, Iter: 0/1, NLL: 13.7180, Reg term: 0.000, Total Grad Norm: 190.490157
2025-05-01 23:22:13,226 - INFO - Epoch: 35, Iter: 0/1, NLL: 13.6696, Reg term: 0.000, Total Grad Norm: 186.677210
2025-05-01 23:22:21,390 - INFO - Epoch: 36, Iter: 0/1, NLL: 13.6223, Reg term: 0.000, Total Grad Norm: 172.616209
2025-05-01 23:22:30,818 - INFO - Epoch: 37, Iter: 0/1, NLL: 13.5776, Reg term: 0.000, Total Grad Norm: 188.532847
2025-05-01 23:22:39,636 - INFO - Epoch: 38, Iter: 0/1, NLL: 13.5347, Reg term: 0.000, Total Grad Norm: 170.656979
2025-05-01 23:22:51,603 - INFO - Epoch: 39, Iter: 0/1, NLL: 13.4952, Reg term: 0.000, Total Grad Norm: 217.711957
2025-05-01 23:23:00,183 - INFO - Epoch: 40, Iter: 0/1, NLL: 13.4565, Reg term: 0.000, Total Grad Norm: 172.391690
2025-05-01 23:23:46,938 - INFO - Epoch: 41, Iter: 0/1, NLL: 13.4201, Reg term: 0.000, Total Grad Norm: 155.670388
2025-05-01 23:23:57,333 - INFO - Epoch: 42, Iter: 0/1, NLL: 13.3852, Reg term: 0.000, Total Grad Norm: 154.055159
2025-05-01 23:24:06,205 - INFO - Epoch: 43, Iter: 0/1, NLL: 13.3505, Reg term: 0.000, Total Grad Norm: 144.528155
2025-05-01 23:24:14,088 - INFO - Epoch: 44, Iter: 0/1, NLL: 13.3165, Reg term: 0.000, Total Grad Norm: 169.601153
2025-05-01 23:24:22,689 - INFO - Epoch: 45, Iter: 0/1, NLL: 13.2819, Reg term: 0.000, Total Grad Norm: 168.555885
2025-05-01 23:24:31,675 - INFO - Epoch: 46, Iter: 0/1, NLL: 13.2481, Reg term: 0.000, Total Grad Norm: 147.918808
2025-05-01 23:24:40,761 - INFO - Epoch: 47, Iter: 0/1, NLL: 13.2126, Reg term: 0.000, Total Grad Norm: 167.834945
2025-05-01 23:24:48,516 - INFO - Epoch: 48, Iter: 0/1, NLL: 13.1774, Reg term: 0.000, Total Grad Norm: 145.707973
2025-05-01 23:24:59,161 - INFO - Epoch: 49, Iter: 0/1, NLL: 13.1425, Reg term: 0.000, Total Grad Norm: 149.608192
2025-05-01 23:25:07,509 - INFO - Epoch: 50, Iter: 0/1, NLL: 13.1074, Reg term: 0.000, Total Grad Norm: 155.216833
2025-05-01 23:25:17,513 - INFO - Epoch: 51, Iter: 0/1, NLL: 13.0724, Reg term: 0.000, Total Grad Norm: 142.443885
2025-05-01 23:25:26,209 - INFO - Epoch: 52, Iter: 0/1, NLL: 13.0363, Reg term: 0.000, Total Grad Norm: 151.368784
2025-05-01 23:25:36,599 - INFO - Epoch: 53, Iter: 0/1, NLL: 13.0002, Reg term: 0.000, Total Grad Norm: 147.334544
2025-05-01 23:25:43,548 - INFO - Epoch: 54, Iter: 0/1, NLL: 12.9626, Reg term: 0.000, Total Grad Norm: 147.897528
2025-05-01 23:25:53,565 - INFO - Epoch: 55, Iter: 0/1, NLL: 12.9255, Reg term: 0.000, Total Grad Norm: 165.589644
2025-05-01 23:26:00,358 - INFO - Epoch: 56, Iter: 0/1, NLL: 12.8893, Reg term: 0.000, Total Grad Norm: 127.670148
2025-05-01 23:26:07,515 - INFO - Epoch: 57, Iter: 0/1, NLL: 12.8519, Reg term: 0.000, Total Grad Norm: 116.010664
2025-05-01 23:26:17,515 - INFO - Epoch: 58, Iter: 0/1, NLL: 12.8152, Reg term: 0.000, Total Grad Norm: 82.573341
2025-05-01 23:26:24,512 - INFO - Epoch: 59, Iter: 0/1, NLL: 12.7781, Reg term: 0.000, Total Grad Norm: 138.952778
2025-05-01 23:26:31,548 - INFO - Epoch: 60, Iter: 0/1, NLL: 12.7412, Reg term: 0.000, Total Grad Norm: 129.920469
2025-05-01 23:27:07,413 - INFO - Epoch: 61, Iter: 0/1, NLL: 12.7053, Reg term: 0.000, Total Grad Norm: 123.903047
2025-05-01 23:27:15,235 - INFO - Epoch: 62, Iter: 0/1, NLL: 12.6696, Reg term: 0.000, Total Grad Norm: 113.122274
2025-05-01 23:27:21,818 - INFO - Epoch: 63, Iter: 0/1, NLL: 12.6343, Reg term: 0.000, Total Grad Norm: 101.385115
2025-05-01 23:27:29,154 - INFO - Epoch: 64, Iter: 0/1, NLL: 12.5993, Reg term: 0.000, Total Grad Norm: 119.697041
2025-05-01 23:27:36,009 - INFO - Epoch: 65, Iter: 0/1, NLL: 12.5643, Reg term: 0.000, Total Grad Norm: 136.978914
2025-05-01 23:27:42,765 - INFO - Epoch: 66, Iter: 0/1, NLL: 12.5298, Reg term: 0.000, Total Grad Norm: 114.753985
2025-05-01 23:27:50,217 - INFO - Epoch: 67, Iter: 0/1, NLL: 12.4961, Reg term: 0.000, Total Grad Norm: 135.656276
2025-05-01 23:27:57,509 - INFO - Epoch: 68, Iter: 0/1, NLL: 12.4628, Reg term: 0.000, Total Grad Norm: 126.662133
2025-05-01 23:28:05,635 - INFO - Epoch: 69, Iter: 0/1, NLL: 12.4300, Reg term: 0.000, Total Grad Norm: 113.159825
