2025-05-02 01:03:24,512 - INFO - Epoch: 0, Iter: 0/1, NLL: 17.8163, Reg term: 0.000, Total Grad Norm: 106.285100
2025-05-02 01:36:05,711 - INFO - Epoch: 50, Iter: 0/1, NLL: 13.1679, Reg term: 0.000, Total Grad Norm: 56.011483
2025-05-02 01:36:39,957 - INFO - Epoch: 51, Iter: 0/1, NLL: 13.1225, Reg term: 0.000, Total Grad Norm: 48.240709
2025-05-02 01:37:10,469 - INFO - Epoch: 52, Iter: 0/1, NLL: 13.0785, Reg term: 0.000, Total Grad Norm: 53.262003
2025-05-02 01:37:44,030 - INFO - Epoch: 53, Iter: 0/1, NLL: 13.0359, Reg term: 0.000, Total Grad Norm: 51.147322
2025-05-02 01:38:34,403 - INFO - Epoch: 54, Iter: 0/1, NLL: 12.9939, Reg term: 0.000, Total Grad Norm: 54.360945
2025-05-02 01:39:05,231 - INFO - Epoch: 55, Iter: 0/1, NLL: 12.9529, Reg term: 0.000, Total Grad Norm: 53.821776
2025-05-02 01:39:37,968 - INFO - Epoch: 56, Iter: 0/1, NLL: 12.9129, Reg term: 0.000, Total Grad Norm: 49.883744
2025-05-02 01:40:10,319 - INFO - Epoch: 57, Iter: 0/1, NLL: 12.8739, Reg term: 0.000, Total Grad Norm: 52.808696
2025-05-02 01:40:46,133 - INFO - Epoch: 58, Iter: 0/1, NLL: 12.8355, Reg term: 0.000, Total Grad Norm: 58.161652
2025-05-02 01:41:33,648 - INFO - Epoch: 59, Iter: 0/1, NLL: 12.7980, Reg term: 0.000, Total Grad Norm: 47.502377
2025-05-02 01:42:14,583 - INFO - Epoch: 60, Iter: 0/1, NLL: 12.7613, Reg term: 0.000, Total Grad Norm: 46.449676
2025-05-02 01:45:38,718 - INFO - Epoch: 61, Iter: 0/1, NLL: 12.7253, Reg term: 0.000, Total Grad Norm: 36.623245
2025-05-02 01:46:16,798 - INFO - Epoch: 62, Iter: 0/1, NLL: 12.6905, Reg term: 0.000, Total Grad Norm: 52.230186
2025-05-02 01:46:56,910 - INFO - Epoch: 63, Iter: 0/1, NLL: 12.6568, Reg term: 0.000, Total Grad Norm: 45.791417
2025-05-02 01:47:38,555 - INFO - Epoch: 64, Iter: 0/1, NLL: 12.6236, Reg term: 0.000, Total Grad Norm: 49.425251
2025-05-02 01:48:19,921 - INFO - Epoch: 65, Iter: 0/1, NLL: 12.5914, Reg term: 0.000, Total Grad Norm: 50.282438
2025-05-02 01:49:08,930 - INFO - Epoch: 66, Iter: 0/1, NLL: 12.5595, Reg term: 0.000, Total Grad Norm: 37.535086
2025-05-02 01:49:45,517 - INFO - Epoch: 67, Iter: 0/1, NLL: 12.5285, Reg term: 0.000, Total Grad Norm: 39.191829
2025-05-02 01:50:30,220 - INFO - Epoch: 68, Iter: 0/1, NLL: 12.4985, Reg term: 0.000, Total Grad Norm: 51.856335
2025-05-02 01:51:03,541 - INFO - Epoch: 69, Iter: 0/1, NLL: 12.4691, Reg term: 0.000, Total Grad Norm: 40.582741
2025-05-02 01:51:56,122 - INFO - Epoch: 70, Iter: 0/1, NLL: 12.4406, Reg term: 0.000, Total Grad Norm: 46.443078
2025-05-02 01:52:28,341 - INFO - Epoch: 71, Iter: 0/1, NLL: 12.4129, Reg term: 0.000, Total Grad Norm: 47.063223
2025-05-02 01:53:09,484 - INFO - Epoch: 72, Iter: 0/1, NLL: 12.3858, Reg term: 0.000, Total Grad Norm: 39.951688
2025-05-02 01:54:04,099 - INFO - Epoch: 73, Iter: 0/1, NLL: 12.3595, Reg term: 0.000, Total Grad Norm: 38.628042
2025-05-02 01:54:55,515 - INFO - Epoch: 74, Iter: 0/1, NLL: 12.3342, Reg term: 0.000, Total Grad Norm: 43.524479
2025-05-02 01:55:30,662 - INFO - Epoch: 75, Iter: 0/1, NLL: 12.3093, Reg term: 0.000, Total Grad Norm: 32.728535
2025-05-02 01:56:06,593 - INFO - Epoch: 76, Iter: 0/1, NLL: 12.2852, Reg term: 0.000, Total Grad Norm: 38.284758
2025-05-02 01:56:45,272 - INFO - Epoch: 77, Iter: 0/1, NLL: 12.2617, Reg term: 0.000, Total Grad Norm: 29.369701
2025-05-02 01:57:51,165 - INFO - Epoch: 78, Iter: 0/1, NLL: 12.2394, Reg term: 0.000, Total Grad Norm: 30.586898
2025-05-02 01:58:39,872 - INFO - Epoch: 79, Iter: 0/1, NLL: 12.2177, Reg term: 0.000, Total Grad Norm: 31.523648
2025-05-02 01:59:23,439 - INFO - Epoch: 80, Iter: 0/1, NLL: 12.1967, Reg term: 0.000, Total Grad Norm: 28.532624
2025-05-02 02:07:14,095 - INFO - Epoch: 81, Iter: 0/1, NLL: 12.1763, Reg term: 0.000, Total Grad Norm: 41.366844
2025-05-02 02:08:04,681 - INFO - Epoch: 82, Iter: 0/1, NLL: 12.1563, Reg term: 0.000, Total Grad Norm: 27.024506
2025-05-02 02:09:20,843 - INFO - Epoch: 83, Iter: 0/1, NLL: 12.1370, Reg term: 0.000, Total Grad Norm: 31.620010
2025-05-02 02:10:18,370 - INFO - Epoch: 84, Iter: 0/1, NLL: 12.1183, Reg term: 0.000, Total Grad Norm: 20.150103
2025-05-02 02:11:14,365 - INFO - Epoch: 85, Iter: 0/1, NLL: 12.1002, Reg term: 0.000, Total Grad Norm: 35.319282
2025-05-02 02:12:04,159 - INFO - Epoch: 86, Iter: 0/1, NLL: 12.0827, Reg term: 0.000, Total Grad Norm: 34.943340
2025-05-02 02:12:45,341 - INFO - Epoch: 87, Iter: 0/1, NLL: 12.0654, Reg term: 0.000, Total Grad Norm: 31.294446
2025-05-02 02:13:45,790 - INFO - Epoch: 88, Iter: 0/1, NLL: 12.0488, Reg term: 0.000, Total Grad Norm: 26.653366
2025-05-02 02:14:32,250 - INFO - Epoch: 89, Iter: 0/1, NLL: 12.0326, Reg term: 0.000, Total Grad Norm: 32.329399
2025-05-02 02:15:10,514 - INFO - Epoch: 90, Iter: 0/1, NLL: 12.0171, Reg term: 0.000, Total Grad Norm: 34.298188
2025-05-02 02:15:44,411 - INFO - Epoch: 91, Iter: 0/1, NLL: 12.0020, Reg term: 0.000, Total Grad Norm: 32.422911
2025-05-02 02:16:19,294 - INFO - Epoch: 92, Iter: 0/1, NLL: 11.9874, Reg term: 0.000, Total Grad Norm: 28.249985
2025-05-02 02:16:52,489 - INFO - Epoch: 93, Iter: 0/1, NLL: 11.9733, Reg term: 0.000, Total Grad Norm: 24.914500
2025-05-02 02:17:30,473 - INFO - Epoch: 94, Iter: 0/1, NLL: 11.9596, Reg term: 0.000, Total Grad Norm: 27.831044
2025-05-02 02:18:03,482 - INFO - Epoch: 95, Iter: 0/1, NLL: 11.9465, Reg term: 0.000, Total Grad Norm: 24.803345
2025-05-02 02:18:42,045 - INFO - Epoch: 96, Iter: 0/1, NLL: 11.9333, Reg term: 0.000, Total Grad Norm: 22.499159
2025-05-02 02:19:23,364 - INFO - Epoch: 97, Iter: 0/1, NLL: 11.9204, Reg term: 0.000, Total Grad Norm: 20.186476
2025-05-02 02:20:04,496 - INFO - Epoch: 98, Iter: 0/1, NLL: 11.9082, Reg term: 0.000, Total Grad Norm: 24.433640
2025-05-02 02:20:50,858 - INFO - Epoch: 99, Iter: 0/1, NLL: 11.8962, Reg term: 0.000, Total Grad Norm: 29.752116
2025-05-02 02:21:37,798 - INFO - Epoch: 100, Iter: 0/1, NLL: 11.8847, Reg term: 0.000, Total Grad Norm: 28.886060
2025-05-02 02:25:08,933 - INFO - Epoch: 101, Iter: 0/1, NLL: 11.8737, Reg term: 0.000, Total Grad Norm: 28.104478
2025-05-02 02:26:06,999 - INFO - Epoch: 102, Iter: 0/1, NLL: 11.8628, Reg term: 0.000, Total Grad Norm: 20.326926
2025-05-02 02:27:00,525 - INFO - Epoch: 103, Iter: 0/1, NLL: 11.8520, Reg term: 0.000, Total Grad Norm: 21.208708
2025-05-02 02:27:56,031 - INFO - Epoch: 104, Iter: 0/1, NLL: 11.8417, Reg term: 0.000, Total Grad Norm: 26.089501
2025-05-02 02:28:42,720 - INFO - Epoch: 105, Iter: 0/1, NLL: 11.8314, Reg term: 0.000, Total Grad Norm: 29.165947
2025-05-02 02:29:26,073 - INFO - Epoch: 106, Iter: 0/1, NLL: 11.8216, Reg term: 0.000, Total Grad Norm: 23.300782
2025-05-02 02:30:12,985 - INFO - Epoch: 107, Iter: 0/1, NLL: 11.8122, Reg term: 0.000, Total Grad Norm: 17.624326
2025-05-02 02:30:57,455 - INFO - Epoch: 108, Iter: 0/1, NLL: 11.8027, Reg term: 0.000, Total Grad Norm: 24.092896
2025-05-02 02:31:40,920 - INFO - Epoch: 109, Iter: 0/1, NLL: 11.7934, Reg term: 0.000, Total Grad Norm: 23.150929
2025-05-02 02:32:37,378 - INFO - Epoch: 110, Iter: 0/1, NLL: 11.7840, Reg term: 0.000, Total Grad Norm: 21.557852
2025-05-02 02:33:27,359 - INFO - Epoch: 111, Iter: 0/1, NLL: 11.7749, Reg term: 0.000, Total Grad Norm: 22.159645
2025-05-02 02:34:12,135 - INFO - Epoch: 112, Iter: 0/1, NLL: 11.7661, Reg term: 0.000, Total Grad Norm: 27.874973
2025-05-02 02:34:57,574 - INFO - Epoch: 113, Iter: 0/1, NLL: 11.7575, Reg term: 0.000, Total Grad Norm: 22.496614
2025-05-02 02:35:34,499 - INFO - Epoch: 114, Iter: 0/1, NLL: 11.7491, Reg term: 0.000, Total Grad Norm: 19.230546
2025-05-02 02:36:29,164 - INFO - Epoch: 115, Iter: 0/1, NLL: 11.7409, Reg term: 0.000, Total Grad Norm: 23.798490
2025-05-02 02:37:03,998 - INFO - Epoch: 116, Iter: 0/1, NLL: 11.7329, Reg term: 0.000, Total Grad Norm: 19.083481
2025-05-02 02:37:38,415 - INFO - Epoch: 117, Iter: 0/1, NLL: 11.7251, Reg term: 0.000, Total Grad Norm: 17.322217
2025-05-02 02:38:20,077 - INFO - Epoch: 118, Iter: 0/1, NLL: 11.7172, Reg term: 0.000, Total Grad Norm: 19.346871
2025-05-02 02:38:55,622 - INFO - Epoch: 119, Iter: 0/1, NLL: 11.7096, Reg term: 0.000, Total Grad Norm: 20.117739
2025-05-02 02:39:40,546 - INFO - Epoch: 120, Iter: 0/1, NLL: 11.7021, Reg term: 0.000, Total Grad Norm: 17.666216
2025-05-02 02:43:24,604 - INFO - Epoch: 121, Iter: 0/1, NLL: 11.6944, Reg term: 0.000, Total Grad Norm: 16.149159
2025-05-02 02:44:21,325 - INFO - Epoch: 122, Iter: 0/1, NLL: 11.6867, Reg term: 0.000, Total Grad Norm: 19.306938
2025-05-02 02:45:03,244 - INFO - Epoch: 123, Iter: 0/1, NLL: 11.6793, Reg term: 0.000, Total Grad Norm: 13.340281
2025-05-02 02:45:52,966 - INFO - Epoch: 124, Iter: 0/1, NLL: 11.6718, Reg term: 0.000, Total Grad Norm: 17.673451
2025-05-02 02:46:36,113 - INFO - Epoch: 125, Iter: 0/1, NLL: 11.6646, Reg term: 0.000, Total Grad Norm: 15.710982
2025-05-02 02:47:24,155 - INFO - Epoch: 126, Iter: 0/1, NLL: 11.6576, Reg term: 0.000, Total Grad Norm: 22.144286
2025-05-02 02:48:14,918 - INFO - Epoch: 127, Iter: 0/1, NLL: 11.6506, Reg term: 0.000, Total Grad Norm: 22.385689
2025-05-02 02:49:03,002 - INFO - Epoch: 128, Iter: 0/1, NLL: 11.6438, Reg term: 0.000, Total Grad Norm: 26.633763
2025-05-02 02:50:01,627 - INFO - Epoch: 129, Iter: 0/1, NLL: 11.6373, Reg term: 0.000, Total Grad Norm: 15.025643
2025-05-02 02:51:25,281 - INFO - Epoch: 130, Iter: 0/1, NLL: 11.6311, Reg term: 0.000, Total Grad Norm: 15.517608
2025-05-02 02:52:25,225 - INFO - Epoch: 131, Iter: 0/1, NLL: 11.6247, Reg term: 0.000, Total Grad Norm: 16.612714
2025-05-02 02:53:26,275 - INFO - Epoch: 132, Iter: 0/1, NLL: 11.6185, Reg term: 0.000, Total Grad Norm: 18.769135
2025-05-02 02:54:20,575 - INFO - Epoch: 133, Iter: 0/1, NLL: 11.6125, Reg term: 0.000, Total Grad Norm: 12.351678
2025-05-02 02:55:10,231 - INFO - Epoch: 134, Iter: 0/1, NLL: 11.6067, Reg term: 0.000, Total Grad Norm: 17.821087
2025-05-02 02:56:03,492 - INFO - Epoch: 135, Iter: 0/1, NLL: 11.6008, Reg term: 0.000, Total Grad Norm: 18.981710
2025-05-02 02:56:57,073 - INFO - Epoch: 136, Iter: 0/1, NLL: 11.5955, Reg term: 0.000, Total Grad Norm: 13.876750
2025-05-02 02:57:48,739 - INFO - Epoch: 137, Iter: 0/1, NLL: 11.5904, Reg term: 0.000, Total Grad Norm: 21.016352
2025-05-02 02:58:36,982 - INFO - Epoch: 138, Iter: 0/1, NLL: 11.5856, Reg term: 0.000, Total Grad Norm: 17.558217
2025-05-02 02:59:22,062 - INFO - Epoch: 139, Iter: 0/1, NLL: 11.5808, Reg term: 0.000, Total Grad Norm: 18.808158
2025-05-02 03:00:10,235 - INFO - Epoch: 140, Iter: 0/1, NLL: 11.5760, Reg term: 0.000, Total Grad Norm: 21.624025
2025-05-02 03:05:59,712 - INFO - Epoch: 141, Iter: 0/1, NLL: 11.5713, Reg term: 0.000, Total Grad Norm: 11.641540
2025-05-02 03:06:51,966 - INFO - Epoch: 142, Iter: 0/1, NLL: 11.5664, Reg term: 0.000, Total Grad Norm: 16.159382
2025-05-02 03:07:37,465 - INFO - Epoch: 143, Iter: 0/1, NLL: 11.5616, Reg term: 0.000, Total Grad Norm: 22.544560
2025-05-02 03:08:32,090 - INFO - Epoch: 144, Iter: 0/1, NLL: 11.5571, Reg term: 0.000, Total Grad Norm: 16.316253
2025-05-02 03:09:30,902 - INFO - Epoch: 145, Iter: 0/1, NLL: 11.5526, Reg term: 0.000, Total Grad Norm: 21.256234
2025-05-02 03:10:13,684 - INFO - Epoch: 146, Iter: 0/1, NLL: 11.5483, Reg term: 0.000, Total Grad Norm: 14.461599
2025-05-02 03:11:00,666 - INFO - Epoch: 147, Iter: 0/1, NLL: 11.5441, Reg term: 0.000, Total Grad Norm: 16.336852
2025-05-02 03:12:20,667 - INFO - Epoch: 148, Iter: 0/1, NLL: 11.5403, Reg term: 0.000, Total Grad Norm: 13.167892
2025-05-02 03:13:17,616 - INFO - Epoch: 149, Iter: 0/1, NLL: 11.5364, Reg term: 0.000, Total Grad Norm: 15.693711
2025-05-02 03:14:14,603 - INFO - Epoch: 150, Iter: 0/1, NLL: 11.5325, Reg term: 0.000, Total Grad Norm: 17.889885
2025-05-02 03:15:16,625 - INFO - Epoch: 151, Iter: 0/1, NLL: 11.5289, Reg term: 0.000, Total Grad Norm: 16.442019
2025-05-02 03:16:06,826 - INFO - Epoch: 152, Iter: 0/1, NLL: 11.5251, Reg term: 0.000, Total Grad Norm: 21.269481
2025-05-02 03:16:52,434 - INFO - Epoch: 153, Iter: 0/1, NLL: 11.5219, Reg term: 0.000, Total Grad Norm: 10.687990
2025-05-02 03:17:45,240 - INFO - Epoch: 154, Iter: 0/1, NLL: 11.5185, Reg term: 0.000, Total Grad Norm: 10.213345
2025-05-02 03:18:51,794 - INFO - Epoch: 155, Iter: 0/1, NLL: 11.5154, Reg term: 0.000, Total Grad Norm: 13.046720
2025-05-02 03:19:46,910 - INFO - Epoch: 156, Iter: 0/1, NLL: 11.5122, Reg term: 0.000, Total Grad Norm: 21.798877
2025-05-02 03:20:40,876 - INFO - Epoch: 157, Iter: 0/1, NLL: 11.5093, Reg term: 0.000, Total Grad Norm: 16.083290
2025-05-02 03:21:44,137 - INFO - Epoch: 158, Iter: 0/1, NLL: 11.5065, Reg term: 0.000, Total Grad Norm: 8.302705
2025-05-02 03:22:46,522 - INFO - Epoch: 159, Iter: 0/1, NLL: 11.5037, Reg term: 0.000, Total Grad Norm: 10.908718
2025-05-02 03:23:52,332 - INFO - Epoch: 160, Iter: 0/1, NLL: 11.5011, Reg term: 0.000, Total Grad Norm: 11.348331
2025-05-02 03:29:12,690 - INFO - Epoch: 161, Iter: 0/1, NLL: 11.4983, Reg term: 0.000, Total Grad Norm: 9.934925
2025-05-02 03:30:02,584 - INFO - Epoch: 162, Iter: 0/1, NLL: 11.4956, Reg term: 0.000, Total Grad Norm: 16.221971
2025-05-02 03:31:10,021 - INFO - Epoch: 163, Iter: 0/1, NLL: 11.4932, Reg term: 0.000, Total Grad Norm: 8.497370
2025-05-02 03:32:05,879 - INFO - Epoch: 164, Iter: 0/1, NLL: 11.4906, Reg term: 0.000, Total Grad Norm: 14.567370
2025-05-02 03:33:11,559 - INFO - Epoch: 165, Iter: 0/1, NLL: 11.4885, Reg term: 0.000, Total Grad Norm: 9.530122
2025-05-02 03:34:04,236 - INFO - Epoch: 166, Iter: 0/1, NLL: 11.4860, Reg term: 0.000, Total Grad Norm: 16.244181
2025-05-02 03:35:01,378 - INFO - Epoch: 167, Iter: 0/1, NLL: 11.4838, Reg term: 0.000, Total Grad Norm: 20.978630
2025-05-02 03:36:09,680 - INFO - Epoch: 168, Iter: 0/1, NLL: 11.4817, Reg term: 0.000, Total Grad Norm: 6.688462
2025-05-02 03:37:19,149 - INFO - Epoch: 169, Iter: 0/1, NLL: 11.4794, Reg term: 0.000, Total Grad Norm: 9.918154
2025-05-02 03:38:25,648 - INFO - Epoch: 170, Iter: 0/1, NLL: 11.4773, Reg term: 0.000, Total Grad Norm: 11.551025
2025-05-02 03:39:24,733 - INFO - Epoch: 171, Iter: 0/1, NLL: 11.4753, Reg term: 0.000, Total Grad Norm: 9.590130
2025-05-02 03:40:41,126 - INFO - Epoch: 172, Iter: 0/1, NLL: 11.4731, Reg term: 0.000, Total Grad Norm: 15.767014
2025-05-02 03:41:41,071 - INFO - Epoch: 173, Iter: 0/1, NLL: 11.4709, Reg term: 0.000, Total Grad Norm: 17.638425
2025-05-02 03:42:47,219 - INFO - Epoch: 174, Iter: 0/1, NLL: 11.4692, Reg term: 0.000, Total Grad Norm: 6.742874
2025-05-02 03:43:53,543 - INFO - Epoch: 175, Iter: 0/1, NLL: 11.4673, Reg term: 0.000, Total Grad Norm: 12.288404
2025-05-02 03:45:14,547 - INFO - Epoch: 176, Iter: 0/1, NLL: 11.4652, Reg term: 0.000, Total Grad Norm: 22.312432
2025-05-02 03:46:21,063 - INFO - Epoch: 177, Iter: 0/1, NLL: 11.4632, Reg term: 0.000, Total Grad Norm: 13.097447
2025-05-02 03:47:29,280 - INFO - Epoch: 178, Iter: 0/1, NLL: 11.4610, Reg term: 0.000, Total Grad Norm: 12.082367
2025-05-02 03:48:29,022 - INFO - Epoch: 179, Iter: 0/1, NLL: 11.4590, Reg term: 0.000, Total Grad Norm: 13.311454
2025-05-02 03:49:41,977 - INFO - Epoch: 180, Iter: 0/1, NLL: 11.4572, Reg term: 0.000, Total Grad Norm: 11.303398
2025-05-02 03:54:23,036 - INFO - Epoch: 181, Iter: 0/1, NLL: 11.4554, Reg term: 0.000, Total Grad Norm: 12.446189
2025-05-02 03:55:34,014 - INFO - Epoch: 182, Iter: 0/1, NLL: 11.4535, Reg term: 0.000, Total Grad Norm: 10.655648
2025-05-02 03:56:48,741 - INFO - Epoch: 183, Iter: 0/1, NLL: 11.4513, Reg term: 0.000, Total Grad Norm: 12.539202
2025-05-02 03:58:05,171 - INFO - Epoch: 184, Iter: 0/1, NLL: 11.4493, Reg term: 0.000, Total Grad Norm: 9.567373
2025-05-02 03:59:15,147 - INFO - Epoch: 185, Iter: 0/1, NLL: 11.4471, Reg term: 0.000, Total Grad Norm: 8.920606
2025-05-02 04:00:28,696 - INFO - Epoch: 186, Iter: 0/1, NLL: 11.4452, Reg term: 0.000, Total Grad Norm: 11.224726
2025-05-02 04:01:58,699 - INFO - Epoch: 187, Iter: 0/1, NLL: 11.4430, Reg term: 0.000, Total Grad Norm: 11.740396
2025-05-02 04:03:11,369 - INFO - Epoch: 188, Iter: 0/1, NLL: 11.4410, Reg term: 0.000, Total Grad Norm: 11.117352
2025-05-02 04:04:20,814 - INFO - Epoch: 189, Iter: 0/1, NLL: 11.4388, Reg term: 0.000, Total Grad Norm: 15.587457
2025-05-02 04:05:29,521 - INFO - Epoch: 190, Iter: 0/1, NLL: 11.4365, Reg term: 0.000, Total Grad Norm: 12.637859
2025-05-02 04:06:51,435 - INFO - Epoch: 191, Iter: 0/1, NLL: 11.4341, Reg term: 0.000, Total Grad Norm: 9.713351
